date,anomaly_label,pinn_scores,gat_scores,knowledge_scores,fused_scores,threshold_scores,hst_scores,iforest_scores,lstm_ae_scores
2014-02-09,0,2.0194433243128533,4.89966422333675,2.040548406214411,0.46126444453470533,2.0004017658294444,1.8029336950667356,0.5300527192034497,3.956756672581115
2014-02-10,0,1.3272173232304423,4.497445257983971,2.2142601637598998,0.4049836121836092,1.991537375914061,2.5122663692997924,0.5241753287164533,3.870735334738417
2014-02-11,0,2.29956106401476,4.788241898728739,2.0787107853988234,0.48484092202550594,2.02833648695591,2.216313686885451,0.5289480114575653,4.131602901213462
2014-02-12,0,1.3722638319649774,4.559694039745718,2.160216665057865,0.40717034294482135,2.1063056812897467,2.2363476616762115,0.5246952271422874,4.05001107588395
2014-02-13,0,1.5410593999521924,4.698768980609442,2.090770774915829,0.42006761175641294,1.8253098288793868,1.5922260552954928,0.50842505837051,3.972839862960834
2014-02-14,0,1.880908468906371,5.049931043798263,2.078463169053739,0.453285700904884,1.9980356556881966,2.2565558069978717,0.5172909054929676,4.1002498152004
2014-02-15,0,1.423250856291278,5.011794327359193,1.9523155301761528,0.40820799123129453,1.914306116005901,2.38012361317932,0.5214225484265417,4.683602662574104
2014-02-16,0,2.796805894485122,5.069957831102934,1.8927577996800222,0.5176353781620361,1.9870780975555415,2.562069603155609,0.5158263594599304,4.026790091166574
2014-02-17,0,1.2562541694725915,4.668087535609387,1.8639331940616204,0.3854533040657822,1.9099079343252992,3.3879128801070997,0.5113948715282296,4.689178055474561
2014-02-18,0,2.116127863933094,5.392856447559353,1.744280519340127,0.46068385674531126,2.217020883440935,3.4034939398223374,0.5106553958584648,4.231284214904766
2014-02-19,0,2.1107784667863143,4.806649832632858,1.7882021841384628,0.45539999672506365,1.9943568622234686,2.351747286183494,0.5137785470537818,4.165900430457048
2014-02-20,0,2.4907253530269338,4.093975254235039,2.218532790027955,0.4922279719042765,1.8898225533387605,1.8112144959480565,0.5032341778085815,4.1165733967734655
2014-02-21,0,2.740194729380288,5.0019157676455,2.1887258345884932,0.5266958203656733,2.2903037208001127,3.0464664763595803,0.5266638410551092,4.886207013198427
2014-02-22,0,2.2160058738154174,3.7292969029684926,2.28656595677345,0.4617247131534799,2.009875779147674,2.7923629402336667,0.5192390573718195,3.1131642246941573
2014-02-23,0,2.1616590907187607,3.53358328956955,2.3691406499201,0.45348452641642867,1.8671369921577716,2.698959979475143,0.5129651962681282,3.4425509898272586
2014-02-24,0,1.6076376782568766,3.391138513245685,2.160487950679895,0.3902848594629387,1.8773449072561446,2.014155236534409,0.5077513893626106,3.542122576390227
2014-02-25,0,1.9827292256798756,3.75266792553623,1.8643502261587712,0.42240264258651133,1.8896914291717553,1.9079892853511091,0.5174875505366751,3.32003086048566
2014-02-26,0,2.3236024181424035,3.7678336249294797,1.7946729050318633,0.4482750019111876,1.8182700457708383,1.572187266799361,0.5056461554974537,3.4566943054349872
2014-02-27,0,2.369466878432762,3.9168390615763027,1.7808396680330085,0.4563398499206664,1.8454196622636527,2.0882716682274647,0.5100521888577262,3.2808129040096965
2014-02-28,0,1.9156200576224074,3.447707392180566,1.617695776145157,0.392626530796647,1.7307449276173907,3.280444133949272,0.5062668167074491,3.1851254745560693
2014-03-01,0,1.9752594984815826,3.972424653219272,1.4944604269846853,0.41131837143050926,1.8509873380081676,2.2357242858098894,0.5042390895284127,3.314888482159164
2014-03-02,0,1.9261031653180156,3.3623067676045997,1.5431503027862592,0.3861739807592025,1.8078998224259282,1.61372336506428,0.5101765541274108,3.408668561283423
2014-03-03,0,2.381991010617116,3.268145412034706,1.5119000782451777,0.4186525038368252,1.8247276113913389,2.069036914785647,0.5144741394043226,3.1951993727885095
2014-03-04,0,2.4628542892105547,2.9382349181204437,1.6150026346825663,0.4124893227761527,1.8178254978775548,2.000990664548132,0.5137958619472829,3.4298021219507207
2014-03-05,0,3.0530192886800207,3.2762191366735873,1.5643389114951272,0.4707534132148988,1.769945204735823,3.0661056638566286,0.5072044384185473,2.999112049292342
2014-03-06,0,1.5313294788696101,3.934164351662007,1.5670218580968704,0.37583460642719574,2.1567937066085707,2.498013095770297,0.5217436938329434,3.711732382831935
2014-03-07,0,1.1375142252104444,2.8253166844204434,1.7484134465729322,0.30391672085352917,1.6050038572863248,1.7350549586581228,0.49564974773875525,3.116688666842135
2014-03-08,0,2.3883688454845697,3.4190794628710304,1.892356107695448,0.44441536488776845,2.1108635575435963,2.688571441077931,0.5140643746773226,3.5142507392989364
2014-03-09,0,1.458596533633268,2.497417636461735,1.8104842081368764,0.3109888216125443,1.5944929905584149,2.1271275121950164,0.4894249479482073,2.6081604282038677
2014-03-10,0,2.327287410043523,2.7242517021521024,1.8001721696426585,0.3975146089542315,1.6925526851677226,3.050701632511962,0.49991339022245174,2.7827471976149774
2014-03-11,0,2.0509773745025783,2.7772477561461293,1.6812368856120026,0.3719078474563869,1.7757207695389976,2.5740678667618906,0.5034332215561641,3.171209732515803
2014-03-12,0,1.247941750803247,2.5369135279775317,1.6700349784334658,0.2908003719796533,1.4953290667020886,2.721212107968267,0.5002253115602118,2.947901322657056
2014-03-13,0,2.334229173461303,2.0800917158781465,1.6490992825052904,0.34703594603876303,1.5160900157170527,1.9640240841550105,0.4979668739958165,2.840943602240413
2014-03-14,0,3.2966305371806217,2.4686559778445547,1.4693426248023784,0.4336385421387525,1.514668610890482,2.1803057968190047,0.5056799363572252,2.792535405791573
2014-03-15,0,2.37160092824669,2.5000677931759947,1.6183178932541042,0.3778532756158519,1.5232156357340183,2.4985011381148046,0.49183400608624933,2.7799177716788
2014-03-16,0,2.430264997930358,2.2155790989064137,1.6279557996284486,0.36339531643060086,1.6399884975180405,2.6768781111770217,0.5034880312344806,2.9488545860817057
2014-03-17,0,3.050817546203689,2.1597413857094097,1.6055507616424296,0.40352189188238413,1.867134934685548,2.7422773343965177,0.5059373528628002,2.848397477873443
2014-03-18,0,2.965417081857255,2.119341143250333,1.2839164283505253,0.38030371988942013,1.740468251175585,2.0624525417739434,0.5074232258524659,2.923238554026831
2014-03-19,0,2.3181656517488958,2.71213476051331,1.3688056136435036,0.37573478812689565,1.4933649187236704,1.901679116248932,0.4926522002097235,3.306515333074713
2014-03-20,0,2.359469098769882,3.4506975029661615,1.4636786961319634,0.42301393364648826,1.602489710212737,2.057423749753876,0.50897489681704,3.6057226540912932
2014-03-21,0,2.165235399815413,2.202654782541411,1.4673926589453563,0.3334273089880187,1.4381450144675128,1.7562588351066806,0.504649438242618,3.217107630645349
2014-03-22,0,2.1955708674062575,3.0462545767050786,1.3756595548655917,0.3854872580131628,1.6418729890069645,2.440315890651334,0.5094002112631336,3.8191927363160154
2014-03-23,0,2.18386662408144,3.8474250167166204,1.575937864817007,0.42890741328516946,1.6034326571613318,2.5930595370209457,0.5112996124139516,4.021146075165034
2014-03-24,0,2.179978111960257,2.6887300490171397,1.2363251146806242,0.3569982319761248,1.952274303104514,1.9960281260813288,0.511961716821526,3.5030387997619763
2014-03-25,0,2.387133622239117,2.8223666208356315,1.169598423615696,0.379482313468851,1.4635990778182597,2.973328701596686,0.5037040339042318,3.4914312052220766
2014-03-26,0,1.9356149004943446,2.453567449179072,1.2764874419413765,0.32300990685216535,1.3647658581114062,1.786634840136338,0.5071426818152855,3.5399226762314178
2014-03-27,0,2.840617791418581,2.7714225101963628,1.1350514046437175,0.40955807189289023,1.3870298146547764,3.6393777618462777,0.5093607548134181,3.4461800635656554
2014-03-28,0,2.352482730930216,2.7263003653592794,1.1930945194777667,0.3717651530344684,1.5107692881872146,2.171697104042016,0.5105230734264756,3.8560124246407477
2014-03-29,0,1.9799762035203228,2.1140814040290783,1.2800098429114726,0.3037003428014731,1.6048735012255104,1.995861410074222,0.5135210706675801,3.696638409214655
2014-03-30,0,2.3403429712385386,2.849752054478878,1.042391436811729,0.37208887260286433,1.60951693663158,2.3319645479089792,0.5170858613,3.624374306108447
2014-03-31,0,1.950350365899574,2.4215055525126026,0.9951121816336316,0.310698372930582,1.8241480640277963,2.006982031672593,0.5226953078141805,3.7092539224934753
2014-04-01,0,3.112325133631921,4.139565810655054,0.7976252151742048,0.4745157198613471,1.3941757483206287,2.8845099324305337,0.5160505535513412,3.997463645747824
2014-04-02,0,2.7149654017987146,3.366971635981403,0.5720352033886633,0.411986222395401,1.6949881753241816,2.628181741139494,0.5284189748429978,3.6074265772563074
2014-04-03,0,2.173077932740299,2.459830535578228,0.5329516561069149,0.31583454762636815,1.66111342576437,2.4789332611524837,0.5207423560864779,4.248838652224291
2014-04-04,0,3.632530406437986,3.011168073543401,0.47727359431309635,0.44636724237552705,1.5793591790888533,2.299662351732237,0.5191480035730762,3.700744804409145
2014-04-05,0,2.7343000146743295,1.9240506284495855,0.39887256922738173,0.3183647972756639,1.449828968989405,1.8214750991918838,0.5114373250483503,3.728040483683384
2014-04-06,0,3.6843777704207312,2.7469741703525887,0.46278072403690806,0.43264291710286595,1.550293372107711,2.1616625653283394,0.5192566201239883,3.9203417959022095
2014-04-07,0,4.665726271169523,2.171901324073448,0.43924765027584023,0.423691298526502,1.4088709005480822,1.8142213219268253,0.5192635219998414,3.983339476587723
2014-04-08,0,2.3311164195947045,3.063874361361685,0.3840774121033733,0.36105917713039515,1.42546171368978,2.171112564264047,0.51159858974442,4.237838637828306
2014-04-09,0,3.48928819709735,2.349343316148282,0.3978920562115962,0.39505125130177593,1.453654784323265,2.131351464842323,0.5156671315152377,4.052863093304213
2014-04-10,0,3.057775208675487,2.528217493765141,0.44562603476577123,0.3840013783373343,1.4765150024953104,2.846039750745595,0.5263583700944563,4.19920466325123
2014-04-11,0,3.2613857079913706,2.2161859116853693,0.6929157006569314,0.3825422040889085,1.4541665905848948,2.2574893951818855,0.5191162209108998,4.079082766735087
2014-04-12,0,2.888996611190773,2.3935564695892,0.6176405425234304,0.36894395909393146,1.4760986290820683,2.800367716797685,0.5232018318981827,3.9851647287454433
2014-04-13,0,3.958074610520325,2.4526968571091916,0.8768840202927609,0.43821804526348745,1.4438003534424333,2.134781588043468,0.5270543842428049,4.1603969101581875
2014-04-14,0,2.448878981953761,3.3496617197728726,0.7751389901761605,0.39736774219645976,1.4311698642032646,2.614567107172894,0.5216053732396009,4.188074723002615
2014-04-15,0,2.601206742100366,2.8061333116657505,0.7222928374267115,0.378288515861986,1.922811012645844,2.502466715233207,0.5254078408602609,4.4095959012052255
2014-04-16,0,1.8492298448838653,2.876243102237327,0.41072547235624823,0.3111894988928475,1.8490082823827714,2.954572417488179,0.5265343183736702,4.509283740815939
2014-04-17,0,3.0268648283163637,2.7447659488086495,0.484331382153605,0.39716610202283403,1.4667068878581062,2.590268529768204,0.5301034428976428,4.393938318016852
2014-04-18,0,2.7018845573293917,2.4215215856238963,0.2690593048164503,0.34740362412381165,1.4868573095207178,2.6473410739914054,0.5287475932186225,4.57734478790107
2014-04-19,0,2.186483773071009,2.829974785885132,0.24634198531997514,0.33224851374980907,2.0111141092524814,1.8872758088227297,0.5316951819321489,4.387281993475897
2014-04-20,0,2.4853216383800327,2.496774461507652,0.2105062847241272,0.33453566185500455,1.444256563202329,2.842588523784214,0.5281115291052664,4.508087725291463
2014-04-21,0,3.1864340734666294,2.4166763313761224,0.27509269437751155,0.3796829294923393,1.6059801053858802,2.088533532417806,0.5357572223298935,4.402798838401295
2014-04-22,0,4.167472331909202,2.4917998555771663,0.28563083057528665,0.4291552232030438,1.433509720912363,1.9883067628178512,0.5212107766368927,4.645503392198752
2014-04-23,0,1.8759978443455165,3.242427255584483,0.27816283446496365,0.3292152950952619,1.7156393439684525,2.2667989872024763,0.5248531291928379,4.599645135349922
2014-04-24,0,3.6137108074347957,2.2780985967314775,0.2526627311895613,0.39211342024949325,1.4464674998121245,2.251697762725162,0.5246928736056725,4.538077096865095
2014-04-25,0,2.7956227276463976,2.2343870471473637,0.2424891587501113,0.34055333128432735,1.4608218730787899,2.361237786780128,0.524824069002436,4.567886179554481
2014-04-26,0,3.557572312783304,2.481014488393853,0.3796670410351345,0.4069890344980177,1.4252070397475187,2.47691518777772,0.5186655528360801,4.975215322267081
2014-04-27,0,3.045188578238531,2.3280147729676233,0.7834111926047673,0.38041720383715943,1.4182823336680999,1.4708135203615138,0.519482281962844,4.512689250617501
2014-04-28,0,2.198599205796501,2.5698464649647113,0.9560889213317502,0.3395884111127617,1.4057948145581802,2.0843354762772175,0.5230482095754161,4.624425912900827
2014-04-29,0,2.509246194949094,2.5851209780837827,0.7470353576894937,0.35808215521963,1.4710939018501925,2.445836159503176,0.52592863499078,4.643659752769856
2014-04-30,0,1.9645199029461289,2.56530533436405,0.7642498014122269,0.3128862884368925,1.4324509870137643,2.2890894006045914,0.5218392858480858,4.241739229822769
2014-05-01,0,2.9186252706993723,2.516965912123587,0.9778882345841261,0.39222818048117036,1.48608954346174,3.1720626071598663,0.5237240481262605,4.430695173564912
2014-05-02,0,1.8873515067731812,2.5766517915773606,1.0774099922513307,0.31878150763396684,1.4068256897827272,2.42813238146797,0.5232574724622252,4.296640474861615
2014-05-03,0,2.530290675951262,2.30687677663417,0.742069185468993,0.34080552875876596,1.4028296562633953,1.9016521319090822,0.5263839533552824,4.493230637756942
2014-05-04,0,2.060737817869869,2.6272785044877667,1.1418779356931017,0.33915232475923573,1.6916617095262874,2.9506060126158777,0.5388038861529385,4.699204198421848
2014-05-05,0,1.6688131356721179,3.3184508637739616,1.0676004010552071,0.3414828990614473,1.3850305906344336,2.3666916524921944,0.5379900893437682,4.597068535780711
2014-05-06,0,2.7222750292691966,3.4578375288340943,0.6774615353015361,0.4200390243467665,1.3755299669316285,1.7824377709154389,0.5365995201834912,4.990847431944302
2014-05-07,0,2.3255297235360324,2.8507342405961,0.4300976261708208,0.3498672806424751,1.3781152241556827,1.9457519882977852,0.5323289776977881,4.576780729020732
2014-05-08,0,3.4001541929222547,3.083066346841499,0.42870598704529633,0.43737384050907974,1.3825001639690737,1.3328905175254717,0.5369750960496736,5.008131006793181
2014-05-09,0,2.835846472153185,2.6409156514457055,0.2318778001205185,0.3706378383435199,1.3594681593595508,2.1965663550786956,0.535369610723572,4.8813682701656
2014-05-10,0,3.2494326342459066,3.294732750137881,0.19857308469060098,0.4336091551130658,1.3553045373447477,1.6032752873455227,0.5346184984504739,4.93472541295033
2014-05-11,0,2.959082204753101,2.969055239781181,0.213109702949779,0.39861241072878045,1.346052234687404,1.6400192229197126,0.5409163253172952,4.870638632971198
2014-05-12,0,3.1820021131199923,2.865326397066101,0.3809758821584511,0.41125522068009235,1.3373108160701426,2.037511841392413,0.5362692467108374,4.563572647574625
2014-05-13,0,3.13825819050593,3.340155678527156,0.6273300239907997,0.441368391840527,1.355684472117544,1.5605042479053626,0.5405438006974329,4.939131488207015
2014-05-14,0,2.6591190798925735,3.347824362271901,1.0534347256513186,0.42425006177638075,1.3435701480666724,2.162404269222533,0.5469204019341662,5.1751100485103665
2014-05-15,0,2.0874186970866835,3.0308225501655754,0.9206229395368974,0.3566090518560015,1.4743197726892332,2.0057962075991305,0.544745258926633,5.2084804778065985
2014-05-16,0,2.065951912662349,3.4411393342466385,0.8880061947789306,0.3737501049224591,1.3177655064176887,2.7327034771605527,0.5499174381408294,5.29842227738192
2014-05-17,0,2.692447238380168,3.3175319527736606,1.3271429073500043,0.43692884100422913,1.272888380293179,1.5945127592395956,0.5381699196577873,5.062325979036573
2014-05-18,0,2.757766248240927,2.4369512935328927,1.0201984459084448,0.3771399223503666,1.3026817395111425,2.6874204512414055,0.5396472078645178,4.732964761817642
2014-05-19,0,2.8379628786156648,2.632782329835041,0.8350096199898944,0.3888675758316415,1.242655280321759,1.532934027863361,0.5289210569152591,4.797612895781526
2014-05-20,0,2.1202962757544452,3.181953334542698,0.8457324711885079,0.36455835703547124,1.2406980431098653,1.7618786156957675,0.530450106772925,4.872225592802653
2014-05-21,0,2.1893846475645753,2.989864601234345,0.8679153355078402,0.3609565520451918,1.2487955690022914,2.8097891476142736,0.5293315019479558,4.89343508856911
2014-05-22,0,2.034852694465727,3.484367274172834,1.5213668077461748,0.39987538952261,1.2396452714908535,2.352812942606522,0.5291217425442012,4.549417208763174
2014-05-23,0,1.8310809982510725,3.3302349338502992,1.1190637337820024,0.35780945922119683,1.2364018787263455,2.58208453094465,0.5260949525042629,4.7572347390843355
2014-05-24,0,1.498604892719288,3.0608927869580422,1.0882003088106011,0.3155651161418921,1.2390286128742416,2.4593648798695145,0.5204300910799061,4.284915790017747
2014-05-25,0,1.9446221262050492,2.944002398961918,1.0351157952169145,0.34413509649204416,1.210574212050193,1.9493255921680614,0.5257293037019563,4.141123944055004
2014-05-26,0,1.891707023019505,3.462564613596315,1.3422767588260618,0.3785017415048094,1.2030966163834933,2.231743553317603,0.5268974354330469,4.221756293335794
2014-05-27,0,1.2136016895288428,3.5349100245058063,1.6323076104030898,0.33931846599878485,1.4090298157742793,2.5870566524951744,0.511105893561888,3.619915193991278
2014-05-28,0,1.625842459327629,3.225566045884711,1.447145462272335,0.34977345574282653,1.2212544600789477,2.9026002425022464,0.5119828399801477,3.624127699643201
2014-05-29,0,1.5895649276205637,2.8967785401806063,1.7954786428359704,0.34553765667983927,1.2928359124496527,1.9980657882386563,0.5177445873403762,3.6272666294409905
2014-05-30,0,0.8142769067690098,3.3205929990068905,1.5442716683494295,0.29816429832982555,1.2555069746371876,1.8008021794503333,0.5112256982346283,3.1936717636511713
2014-05-31,0,1.204852200966479,3.428411844151722,1.7053357950902572,0.3376362753107336,1.3084134695079703,2.7876851754172685,0.5174337767255534,3.379807665219579
2014-06-01,0,1.0070544436305051,2.9215894916972323,1.4355955817433501,0.2859558074989458,1.1664939223063224,2.0777074262139976,0.5243245752216273,4.217037066611939
2014-06-02,0,1.7011584831157043,4.5108756333912545,1.4815040725808655,0.40062980485688143,1.2707918854669074,2.177414366969586,0.5216826876914854,5.132582438383315
2014-06-03,0,1.4694852813531778,4.100725611747161,1.7142041581405634,0.38266391797995514,1.2726158415137192,2.006266895815207,0.5171842164460301,4.793127226658448
2014-06-04,0,0.9331698758865682,2.8543661870187367,1.625610040096366,0.2857529532837806,1.2835346821292495,3.1183770224772176,0.5023932046454239,3.679460185551223
2014-06-05,0,1.4625554168936143,2.515379139026417,1.915801263434659,0.31746528607514657,1.1372117872580036,2.10588629886156,0.5116290859953304,3.7739875323148024
2014-06-06,0,1.218270041553846,2.390316268055472,2.146021280060035,0.30130744349815625,1.3416225393353622,2.3137688570922004,0.5105684417830648,3.3245653404268465
2014-06-07,0,1.038432801811019,2.8589740569292568,2.501658541176867,0.3340816650176043,1.3184112522437121,2.3146607448533296,0.5071547093175834,2.908080425372931
2014-06-08,0,0.9376432460479528,2.556216745074537,2.264769304770441,0.2978294216413699,1.1879566684177032,1.797720703988017,0.5122226400955582,2.943052279386888
2014-06-09,0,0.9974510816368949,2.472102556237676,2.2626119215268625,0.2963555852453602,1.3863258610843594,1.9789255631037894,0.5107111072892653,3.058707562433496
2014-06-10,0,1.7640087444005887,2.5994620608669567,2.289142285269249,0.3656157392470588,1.2116244995741325,2.848032118022629,0.4988397180672055,3.2593140896087696
2014-06-11,0,1.1862530721341087,2.437425922982249,2.3869742909484524,0.31318085947668806,1.3858215112716736,2.038992140404391,0.48905580169113533,3.649231098692863
2014-06-12,0,0.8277454880909282,2.4850805249625982,2.1071410577307255,0.27892234241198444,1.3985835918640377,2.3758351909727464,0.48379658075679866,3.3341287822917858
2014-06-13,0,0.8582251139772507,2.4972800146556633,2.05495406462123,0.2792121430645043,1.307689770148445,2.0836189066516675,0.4863981529250057,3.5664331121804067
2014-06-14,0,1.0835113948217763,2.72982880596731,2.35809892877696,0.3230567250556661,1.601265697897665,2.556841359317867,0.49278288142980364,3.896540453280721
2014-06-15,0,1.1212819734920134,3.041428528799326,2.2660006108359694,0.33946371977366546,1.4219546184915564,2.9345871581462024,0.49434752399158843,3.509181909453909
2014-06-16,0,1.5378807572667377,3.126894442981413,2.330642871457349,0.37972024835847806,1.2437393037432103,2.059514188017823,0.487689108487212,3.8783388443609645
2014-06-17,0,1.3246112759799362,3.4571502858373044,2.4344907990986115,0.3831333470001817,1.511922621157825,2.121253109291093,0.4975098721434383,3.2376196552461454
2014-06-18,0,0.7833685759575771,3.5094438962094956,2.3048537207222215,0.3404352860934872,1.3722052398948645,2.464493427093529,0.4913496969914154,3.6391276979702356
2014-06-19,0,1.0846310538850692,3.46147967790481,2.2254351848269,0.3552341000951314,1.4593944274580186,1.88076861661109,0.48426467438995646,3.533599344977906
2014-06-20,0,2.1219524076570306,3.8100750693840904,2.257941458115512,0.45533072337241737,1.4056482075554855,2.233471797154173,0.4740104223583933,3.980306258052018
2014-06-21,0,1.6634099921634955,4.0735569490294425,2.1867351216201656,0.4211195431552533,1.5190538658361477,2.8035469319379978,0.4939352496392757,3.654244896410768
2014-06-22,0,2.6984413135643415,4.145555458965285,2.095425931902083,0.5034516820033084,1.4605525314091654,3.1844300179835416,0.4798787561128485,3.560629402178131
2014-06-23,0,1.3214975861851692,3.556990677948746,2.081867892211031,0.37027429355301394,1.6041937183226445,2.3713266554728523,0.49032054438864414,3.3860704655711764
2014-06-24,0,1.5440068015618245,3.4506271307769936,2.092099123352871,0.3843069900066473,1.5198755336913374,1.9550734259931188,0.4844778238015023,3.5041180916841523
2014-06-25,0,1.9748032031533602,3.653013301839482,2.1376773339822934,0.4313629030716037,1.494166864804943,2.1955478298341795,0.49265189558424505,3.0997718048148855
2014-06-26,0,1.1992939321652356,3.838184359659994,2.5699125746360267,0.3942336702699628,1.5242691494306302,2.8878894275196427,0.48791767997464736,3.4545097780237057
2014-06-27,0,1.0409997745245865,3.425006651828256,2.699549789627789,0.3721240077293291,1.29948185268611,1.6556252682027657,0.476393917199706,3.105957451891766
2014-06-28,0,1.4639518365455635,3.995540376497742,2.7535801664533293,0.4281712628183857,1.4224958289534684,2.5318091572178356,0.4934347564769932,3.599513166479713
2014-06-29,0,1.393923497652376,3.5874932313146175,2.809832905297495,0.4105906439622981,1.5827894590215155,2.5137599677735794,0.505410485103939,3.2770281617904113
