date,water_level,air_temperature,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,anomaly_label,anomaly_type
2014-01-11,163.62449586658192,-5.89992463716908,7.3394521776967245,4.768326967621295,3.1093087886234763,7.349312874784115,4.866860434857714,3.0958923390784885,7.41851723296931,4.848317432071035,7.345397111725536,7.3446446616968375,73.26390440560024,73.84253793606379,73.14658431382047,48.45854519949036,48.974017365579726,48.88715067100269,89.87924457447085,90.07855500269748,89.83091428506776,32.486091526103124,14.237486300235638,14.234536266213588,13.844315761985035,15.755875695587816,15.89563852258201,15.722531119009975,17.630516659806805,17.90957589154725,17.632321153867895,13.267116255404877,0,
2014-01-12,163.62200824104303,-3.4706814291397805,7.498434009921416,4.878914679537488,3.136551178570391,7.516236488172502,4.904656814709012,3.1268601722329743,7.471994953032734,4.912667937966063,7.422164998270898,7.472485262062661,73.2327199669874,73.51472520362933,73.19323620329928,49.30481064319135,49.31337164945185,49.38205845052995,89.78451056191018,89.57528372885051,90.04250228316978,32.20660637110125,14.430634358395245,14.422296706630094,13.870274822756091,15.737362225432326,15.73830507234626,15.924329786985473,17.819205796277664,18.31192230656391,18.55440223711583,13.079069513562777,0,
2014-01-13,163.61205469996594,4.689686954321381,7.5365884304236594,4.905242146822114,3.127193707044291,7.459832717000475,4.954215869081323,3.12492647518809,7.5142279623025425,4.858024008358519,7.396184255345806,7.492205327993768,73.68069004176067,73.70473830400294,73.86612040434053,49.28614856853287,48.81398352812542,48.803242311165384,89.97232583693065,89.64372278821276,89.81326613014221,33.2490670426019,14.612633508450429,14.45109223981872,14.131119613569723,15.622152667107985,15.75655911867431,16.05721095797394,18.08352035664713,17.864465575933888,18.373826734771303,12.63709997227634,0,
2014-01-14,163.73617775174148,-2.675281728646741,7.555164950505207,5.020317938076719,3.173976963734025,7.622009587160753,4.89277364652188,3.1410942767784866,7.490775535645394,4.932107974956022,7.454744183488936,7.52234209971605,73.69665588866248,73.71362689465163,73.88701266038969,48.804658183915656,49.55678527395802,49.71210959257477,89.88740382499452,89.956510817855,89.63365281128922,32.27370621441572,14.576710818498162,14.916777531663405,14.624510185541556,15.990302172530509,15.81575386369221,15.667051762323421,18.27415092512201,18.080319613276135,18.364098812731534,12.635737616540535,0,
2014-01-15,163.49083001860555,4.198091996742689,7.657557040956314,4.913859143562545,3.211791970812452,7.542288733336819,4.9441073313314705,3.1837210793559905,7.507155708504805,4.947052438528837,7.54364068239264,7.541378903766958,73.70568151616855,73.66267496187675,73.03360788960464,49.317653018104494,48.4600292530313,49.159794227856565,89.82760572122581,89.70465602113772,90.30973263620947,32.804812707581675,14.913879296595008,14.937705281553866,15.118967209818532,15.984004386638658,15.63491904281491,15.662333848407666,18.400666454529244,18.563902100662748,18.685451102576156,12.574809564801386,0,
2014-01-16,163.55319183600434,3.009355345436072,7.726928880322199,4.976793844326022,3.1839833568810345,7.710921599693359,5.033466714286496,3.21610427244677,7.5306682124528646,4.980811038756493,7.60418542329368,7.643792617952068,74.07894903352245,73.48273514179762,73.84501236294852,49.50723391573669,49.26950865014566,48.86885171567462,89.82312027083651,89.52508228798904,89.72950104237991,32.92527663098623,15.018632369225307,14.852746408424617,14.67672536273218,16.100613802765462,15.818070498879589,15.932936892777276,18.944857034249818,18.903828098563146,18.804659175555432,12.888529274578667,0,
2014-01-17,163.59461883579078,-1.6634507383502481,7.654196153608055,5.033263804923279,3.2336167781811183,7.6882795466036375,5.011087848663022,3.1832173954374277,7.630182589798893,5.010681214304699,7.641668567812201,7.641317694956548,73.9964368996759,73.71332482434542,73.44361933911742,48.8626406577534,49.31982953346775,48.80888254894187,90.1760327506423,89.53034982463089,90.24349231457103,32.60027472339103,15.046861136259556,14.91320725922957,15.163855457458089,16.05381347950958,16.215124991493493,15.742860507063543,18.988726294079115,18.794567228279007,18.9483798411754,12.443187067277941,0,
2014-01-18,163.5271148308249,4.244885086997417,7.666153535074008,5.0599306769242025,3.225061384994236,7.734757835783389,5.057383718512687,3.232011341327878,7.688202693076348,5.068664414092013,7.77911586589579,7.69517485400853,73.77112667805811,73.48292646926662,73.51403191939553,48.51036879945071,49.298015976893915,49.148974585682524,90.20075065940476,90.1597810069331,89.74754105381294,32.852714946482266,15.111085157467254,15.620436962004831,15.285303338263711,15.812429976461083,15.775548017689472,16.01735079973142,19.051386121413383,19.259614167883594,19.530329303360624,12.780151301594865,0,
2014-01-19,163.53607483487133,5.217828119112158,7.658112934261344,5.0777679159425135,3.2828197770212744,7.725738228287486,5.093276445678849,3.300085564758734,7.737004621818284,5.1130289838491105,7.772508532347049,7.69250163984487,73.89183582751562,73.47345310109085,73.91568862095282,49.39053149070293,49.42801373816445,49.075405825239876,90.28617701973585,89.91453929229255,89.96790477889014,32.88159642550001,15.437998639949573,15.725393228814454,15.512657766269431,15.58010455615822,16.22909542315196,15.942188586294776,19.382567396354375,19.570460568296856,19.443483785275284,13.166275716995862,0,
2014-01-20,163.6508114414099,4.803670856292156,7.9101838176783,5.123820510221338,3.302236603972464,7.8267955639269715,5.084493419961843,3.2910305211938677,7.79558952886921,5.137932328390167,7.817759277894757,7.855077721620385,73.77614994883145,73.66188548993672,73.91721725894061,49.51339871866121,49.06818244830806,49.09063422653101,90.40895747874036,89.62064788381281,89.95862513546638,33.00663561082628,15.660615783978034,15.73008207738041,15.629463353152248,15.864693453989958,15.521413866567075,15.708728478249634,19.565945303391103,19.767101801866925,19.403822689165523,12.717007983478144,0,
2014-01-21,163.7410798974247,4.738371393163225,7.820856523808947,5.114591847355913,3.2923825538141935,7.927476295908932,5.144134250280037,3.33218437205339,7.929490051715375,5.162097612249486,7.823725007186769,7.920470411649857,74.09197685219587,73.81895745158786,73.7085116144256,48.93858516727244,49.5346554273678,48.765683629759664,90.0149985026232,90.56115857053028,90.06131751076464,32.9535944236201,15.982530505257019,15.585472244066782,15.709943216065444,16.04903803202997,15.788476088983096,16.024474339401106,19.774977728787654,20.258670302497897,19.860826445183488,12.875569130523886,0,
2014-01-22,163.52900002697098,5.604363700259267,7.93504548329994,5.191043064978189,3.3612377224830774,7.871052265741846,5.209362250680205,3.3014146400911066,7.861314781783274,5.19973906380754,7.808702048460828,7.88888830151611,73.76023218544971,74.01876843882948,73.85753190764828,49.332912867154185,48.89347298211138,49.05217676641225,89.54766035075976,89.80458558960204,90.24536963430133,32.63987244372671,16.010871087370077,15.957308271778476,15.568712245166157,15.838563248464713,15.851468603415071,15.952793540557082,20.135857526033917,19.89743861111396,20.04006721314991,12.839091972442699,0,
2014-01-23,163.6205330259433,7.202398011460729,7.883994749470021,5.131106592890762,3.3560262521418256,7.904087677077164,5.231393127175126,3.3231128153741163,7.918618812016011,5.2856584675448595,7.920851478603446,7.896750102426441,73.54154859437577,73.9202379858064,73.59816712076022,49.237632579780765,48.9560744109823,49.38617193097985,90.67747468498813,90.24555787498701,90.57616798376095,32.63868695842084,16.088730526926213,16.29551619545315,16.304755849854153,15.781441659928747,15.58741773093173,15.821998774435473,20.304296879201615,19.757145848558906,20.21553935688895,12.552897916932988,0,
2014-01-24,163.57947999775874,7.243387758375387,8.035960253499368,5.231543209126308,3.3636016145575542,7.946708844510763,5.268975846674162,3.369067184209855,7.868167379506288,5.236857113186645,8.049410469761265,8.005819458634791,73.46395714336374,74.02273499168459,73.45275104613182,49.09360433288727,49.7471646976565,48.9000123016893,89.38793243142548,90.0327601436555,90.00766347028124,33.36571488673439,16.472051647063047,16.179443299109778,16.56940470002306,15.820821005580337,15.82147573090479,15.974686538589953,20.8227479806375,20.29960127284614,20.515283131448744,12.359156435263575,0,
2014-01-25,163.5632922627032,6.8813741684322025,7.961597301345639,5.237346100511987,3.378218426608641,8.077608761186733,5.290275585948398,3.377648516036719,8.108001754163313,5.290645793257391,8.007822162330617,8.026035727233223,74.02502721067773,74.21152640937603,74.05771683602046,49.29399121545768,49.172866931184465,49.19668985857407,89.95050958517702,90.08237887251984,90.0893458028694,33.074656290287244,16.522658493104682,16.91392089126818,16.531067985128676,16.1523071317282,15.752095605336761,15.69886209616556,20.451985903196285,20.848962629212643,20.598178120743448,12.829950760177004,0,
2014-01-26,163.550749354637,2.7029838805071122,7.973538424051951,5.314495909483993,3.4005965948044143,8.075891941082872,5.294431168236782,3.377911882769602,7.967329010698063,5.312783197381477,8.08878400209458,8.010935902579925,73.58213472662266,73.46145092814244,74.03479128718524,48.940755506367076,49.37689885937747,49.42704130236437,89.57289166247523,90.00707016414837,89.92002034566613,32.51818618306257,16.563964771532884,16.461930954280906,16.713285184514238,15.842180747073039,15.76540728750892,15.831363321023668,21.18183870754315,21.072022662625113,20.46882325540593,12.816775020881659,0,
2014-01-27,163.50828807792962,1.1237533367932167,8.05724267073432,5.361497583076922,3.3734859475718073,8.140051991805564,5.314537418172201,3.3678716641691038,8.03232525705754,5.362236618254335,8.129637536634483,8.125225160885043,74.17935463177481,73.81768443065309,73.41124750141975,48.739141401855115,49.21838302704207,49.25857521772867,90.08167734630858,89.54718645639907,89.98681723729713,32.81204639879968,16.93405883577904,16.63032779682952,16.5943274542141,16.0660116317402,15.938341136434769,16.085761604985045,21.106817032832545,20.712424694788652,21.147990329516663,12.98911031840213,0,
2014-01-28,163.67172421680442,10.383904715229802,8.08015720088752,5.318607771912546,3.4149674117856716,8.122427121459815,5.337816852846487,3.435210390365991,8.14153208827911,5.347914343509712,8.134723048883002,8.085523143135331,73.43044543527206,73.98714374757826,73.60164707421481,49.296270313120914,49.39151426385084,48.811516144130366,89.8662234163958,90.82650608712123,89.93792416669233,32.90143407450083,17.175629367932387,17.08667566563515,16.94174649380496,16.127171699110978,16.269155749050032,15.89135705920564,21.23325959470812,21.548633751951478,21.152181145965592,12.594999926608706,0,
2014-01-29,163.64238317143304,4.40444999035565,8.169130018269051,5.396615188391349,3.4326379399565807,8.141280996834883,5.330289557027001,3.4773849724985317,8.1516246509069,5.323147770600852,8.150328727582693,8.075008662015023,74.0707637258057,73.77210460376867,73.9627285784068,49.21065855904627,48.528644135025885,49.226624331187516,90.41155643738776,89.84390918397038,89.76138768076999,32.747972385874306,17.190678503424234,17.460602809943907,17.31448606686603,16.08035112473965,16.08547807580336,16.052783926557982,21.26753023853066,21.13222276588944,21.415876848960878,12.380489900093924,0,
2014-01-30,163.46209558326427,9.57855571725588,8.163951024333752,5.358395515701732,3.4276055845845668,8.18771797264691,5.334931468996794,3.402955600946997,8.248680084208331,5.378808166596073,8.117134196657894,8.163231175286011,73.53339487904645,73.92918149958405,73.45329925918087,48.34350078720182,49.22045329310871,49.54703421614281,90.1002676566431,90.27814725590827,90.12801591567481,33.265268662033755,17.71188899296013,16.87552252050687,17.179244698084187,15.852806974176033,16.14710067054623,15.689720799671802,21.540535596660582,21.58753515534381,21.621655604761127,12.594712668680758,0,
2014-01-31,163.39977323409227,8.673240668509294,8.227178499983511,5.356273446814838,3.458117670407153,8.249301306976541,5.365363156796879,3.4778679463405333,8.231794063042289,5.39628581861513,8.185371023178675,8.250010581772324,73.74789756450183,73.65198200348185,73.8659615909586,48.72946633356004,49.08854382317168,49.23298800700654,90.44041187078338,89.74977015002169,90.05392963472937,32.691536895931534,17.80020255847532,17.384035232326987,17.530887784863587,15.94441479294896,16.057278852258943,15.987041380935338,21.888055209859704,21.968484727579554,21.97958189477819,12.41625818982695,0,
2014-02-01,163.42891408630024,5.982028250413639,8.211839258403085,5.465534669320647,3.487124636316678,8.214034419927955,5.397428765234863,3.451361401283054,8.222326129495457,5.4349412098225445,8.20834557024797,8.23152875056477,73.22465957162726,73.81641769967584,73.30784435448567,48.87512541941164,49.36877717544971,49.43085167196385,90.0045811517168,89.64245877398756,90.31490660955804,32.69312996507188,17.823687529147048,17.17247373433254,18.148858580912545,15.70066035754485,15.835802963280342,16.06701216094601,21.84482787835173,21.982230166994952,22.188075595315077,12.721825789164072,0,
2014-02-02,163.6186231664101,8.517194000815717,8.226959128588156,5.447500356054212,3.466571658600775,8.328648346806935,5.408824601834741,3.4684292572697006,8.312418690581314,5.40167289795304,8.276714275011402,8.201582763192459,73.17238306357088,73.29899417448019,73.63793933987697,49.30676459414572,48.91057575382874,49.44332958892176,90.45481101824801,90.5178039567932,90.1218338278926,33.012971612461776,17.81561359426181,18.150548932143767,17.931467279420644,15.962046034952074,16.002824172067676,15.913590457583574,22.242867784920485,22.365853010832197,22.137840201164497,12.691358921249682,0,
2014-02-03,163.71269089382366,6.952147275859753,8.260989686195153,5.450219631664282,3.486902252138145,8.308459241443249,5.4636766767441465,3.4937196641847468,8.348233110883374,5.491698605229469,8.219464383216696,8.2700114934937,74.19673794707688,73.75337942449185,74.0463181879382,48.7117150410975,49.52647406463588,48.82700806723838,89.81655670028614,90.60926067733743,90.12807600556539,32.495538399758644,17.69048635930851,17.886172707228393,17.829108645182565,15.711597194858278,16.063022774473485,16.080394654158265,22.833508077385694,22.37365982758865,22.582183857047486,12.663118526592335,0,
2014-02-04,163.58996238301606,3.310478985609745,8.41513840530507,5.487600661243686,3.480345235611273,8.192577558502009,5.471649089544235,3.4722471976867744,8.279883527334412,5.465184799543077,8.28602693062093,8.372707216168736,73.53369838237744,73.87780959111365,73.37458490141353,49.01431495533643,48.748281318260624,49.64427069783014,90.33089338369057,90.1714742507095,90.19066460472017,32.5819429252114,17.97076215917091,18.546893902301083,18.771380722725652,16.284454648805486,16.029915472603644,16.123042639043295,22.699142349151355,22.68099305221668,22.497328594670766,12.390362391724155,0,
2014-02-05,163.97544598054262,8.508691514290124,8.359695276266027,5.497394253666962,3.4749702504006907,8.39261140100994,5.498548293741142,3.5117823002678583,8.396588198962894,5.515971601984033,8.368637524160501,8.362127954699773,74.18172941966904,74.19464282487732,73.7097405142986,49.838712381090055,49.12190007170929,49.633544441483735,90.26474871720559,90.54737754390865,90.60071164912954,33.27913340440378,18.55839007030779,18.03803059217043,18.454839004356945,15.842915039746947,16.041209347390787,15.894271342544307,22.93309715784963,22.581980867344946,23.153684498381327,12.478184483272852,0,
2014-02-06,164.02057434057633,10.8433667559926,8.274134775033412,5.502465831700579,3.539420912235562,8.309707634842965,5.516292154800343,3.4891379675462315,8.362209827371144,5.514920298808454,8.338217144526098,8.372378898873393,73.73106574634116,73.66975173480834,74.04087477226675,49.305371386777495,48.81184509636461,49.20041813281469,90.42780718057959,89.98020711472759,90.30891885903338,32.84806221729865,18.36417803135352,18.33534633657261,18.384576879049753,15.907493559212597,16.228737296762866,15.554290993181365,22.83798184860181,23.36018730424846,22.81850113041513,12.174649019361638,0,
2014-02-07,164.2203113852061,7.101673248370196,8.375225469327717,5.479490694500744,3.5342372217888034,8.44419455803412,5.562393867933296,3.5447940581635167,8.396062024621145,5.52712119285959,8.355455432311235,8.394715264132557,74.28078428225102,73.96022313932859,73.44530912159857,49.36190433513061,48.99900992862353,49.71193066796794,90.70407877308249,90.62365439482153,89.653324582843,32.64080907451376,18.792799102749022,18.63689912321621,18.690642334068926,16.084663262490775,16.336895392045385,15.961761360520724,23.331180339943273,23.205023488034666,23.35041930766124,12.302147053021605,0,
2014-02-08,164.2044582673992,8.257256500607946,8.426778390976725,5.527806740135414,3.544488603857772,8.46701098926484,5.536417677326676,3.590479040292643,8.429081753504377,5.544386500284448,8.382364336578906,8.475928948871088,73.86000386170898,73.66963549825459,74.01044828625666,49.30742531869931,49.327811455005374,49.287392240486405,90.54646910645755,90.62520188229202,90.11544726678618,32.93627921434414,18.6943695983612,18.96408353686654,18.532966776722787,16.05909151817787,16.441050815366815,15.744995729747714,23.113244963610178,23.36213524807247,23.459335999920693,12.354189036822586,0,
2014-02-09,164.29640573718865,8.46792717179236,8.53662936027033,5.5719283656995335,3.532163565005334,8.460854006076872,5.584587336091737,3.5394685856886676,8.425320332590774,5.5735303718766875,8.430738907252861,8.4950927606951,73.6692771712162,73.9160696090068,74.38079186759259,49.64956327492511,49.76546894061165,49.328150558439134,90.24688838169595,90.61563042791508,90.80512397388802,32.946248631441264,18.99841814582922,19.044714303836148,18.870474117262496,16.578940495360246,16.17430323507164,16.334450932587878,23.157932281211554,23.714255761023377,23.768380651714132,12.247940342918376,0,
2014-02-10,164.43617001777108,1.996024435774697,8.518282397796087,5.562189920851372,3.558481838186031,8.494031506945428,5.58320603134441,3.5588344265669227,8.445117904610292,5.630607875481847,8.347812882613306,8.396788542655088,74.23156866995072,74.13240546825614,74.29706304976001,49.37093593425326,49.368906882135704,49.09026145627054,90.34358704054587,90.98441417863447,91.00208339439753,33.306586701195236,19.089123485396318,19.05463337410143,19.359768311077044,16.44864857441242,16.481546839634255,16.438923345815425,23.880051561493882,23.525977761103967,23.71425878686089,12.366659371168739,0,
2014-02-11,164.63330270836138,3.736219632076195,8.443575301579447,5.610883662026338,3.5950524094440373,8.544604732795742,5.61835542966528,3.569469595273591,8.538897235815977,5.514910950873547,8.452353242770482,8.536657601185526,74.42592935544796,74.45319546583896,74.1276603272426,49.36239614496121,49.043183018536915,49.11793054815176,90.30137266629329,89.93458346215387,91.01870943634265,33.27857715237976,19.504519662602583,18.847743675706763,19.089988379588892,16.18841259180827,16.214075258083316,16.001596727091105,23.991286071304074,23.92772177332178,24.27389657779508,12.494637324520875,0,
2014-02-12,164.8052420561869,2.972891792903434,8.631435451424505,5.607545926548793,3.580775623679237,8.485736280055345,5.64800894077333,3.6015109348608974,8.434070718478377,5.6126851936251825,8.558155324329727,8.536338803956713,74.40573469247572,74.48473575748288,74.21979340382595,49.52139425687778,48.84247055877696,49.52052036243049,90.92010850169845,90.65175731911563,90.57387361839685,33.04524167220984,19.668218188355112,19.43076837492562,19.204091131752733,16.572612069575076,16.28515637958871,16.047817760367074,24.414087756434558,23.89300060652657,24.069518094477274,12.22290228006985,0,
2014-02-13,164.9491829211236,5.321294455340841,8.527781911036234,5.5784439751897965,3.5892916665413797,8.569011412261432,5.626263818442464,3.5972098491540137,8.476258582003348,5.608754190773344,8.545533858296634,8.608989220910109,74.25664006716832,74.36689452021353,74.7476090728395,49.931102959302365,49.73545770521212,49.45739328067515,90.7074796039475,91.25582553762717,90.7126766028328,33.5196028105037,19.315331707272346,19.598751704512164,19.826988992329635,16.373930472643217,16.36726676110111,16.210339347161344,23.956628946227536,24.160641109819043,24.52230170402741,12.234883706694728,0,
2014-02-14,164.91573776419182,5.1789818493397135,8.604318934929744,5.5722713380832385,3.5983712362038283,8.600153609523847,5.619044390923038,3.613366963519876,8.57573914353152,5.609811836679468,8.563004373287496,8.538545869548749,73.75962815364612,74.08901615298939,74.69545933169128,49.64347492829826,49.32564086022141,49.07670261877671,90.65726940254787,90.45818948411008,91.0138130250017,33.39803534376181,20.058938622400674,19.69081486924852,20.228332987875344,16.30414906865449,16.50334730121918,16.176949483760012,24.651370666763487,24.473923053648363,24.048825550515343,12.471987424240748,0,
2014-02-15,164.84990974910082,5.4248293241588055,8.494762725001767,5.617376773110102,3.572417654512805,8.640517279748686,5.625741918677528,3.5877779376715178,8.548868176913805,5.544860712084623,8.461128591576069,8.609274785761238,73.93674033020683,74.21562185603051,74.22904738307808,49.522192962839966,49.347837712983214,49.609996251717014,90.81983120381928,90.95393034274336,90.9391390691522,33.11055890460722,19.885909920380342,20.20539297893718,20.048404006937172,16.152978954674488,16.731890160078844,16.185876118158234,24.613997803144905,24.75705926848153,24.626826040103882,12.394081823209703,0,
2014-02-16,164.92690873456138,9.295009823995294,8.445807323139855,5.613990978778273,3.617129163358605,8.510426463599414,5.615768047137968,3.6131036542078836,8.615291110503538,5.650294576894549,8.545005528999605,8.5891621267363,74.11685019819168,75.08861041951403,74.13856313928571,49.90491430725761,49.87463138067457,49.70479221576533,90.7735895103947,90.69891509261906,90.09896907055075,32.7804724863587,20.3088593600047,20.038867721483957,20.445427793068603,16.242240060543597,16.10860524310985,16.018163817195873,24.978614636643172,24.735233027879854,25.091782063642135,12.495802560978195,0,
2014-02-17,165.09695990347984,4.258776441634804,8.509815343780188,5.6518244761882555,3.583686456705932,8.600662721547994,5.6242099926025,3.5392429947636552,8.598133532204779,5.636661466624607,8.574442965670542,8.524542035881353,74.28171830218626,73.93962376516936,74.61638491523767,49.41614535369712,49.532332576719654,49.66250574581856,91.23413604356485,90.90999520586274,90.89642918059465,33.585837153643666,20.499161876668595,20.52526506760924,20.006533632997254,16.826085814871806,16.335949447617345,16.378226100606792,24.719284969385367,24.943483492098004,25.05087506669448,12.592372330419428,0,
2014-02-18,165.0938997043613,8.586555577893519,8.426212569790609,5.62274662132654,3.593898550455071,8.540654783647321,5.676005545353816,3.627707060910966,8.52204401064821,5.618924060040116,8.611947324091041,8.639759126631937,74.73655451119879,74.03499154605919,74.73648338131493,48.63759237636547,49.50861862094429,49.68529211160646,91.16557644187152,90.61283936649218,90.91388684870648,33.44594889095686,20.272576243057532,20.486042907342863,20.478057169796166,16.510649502913353,16.52543276512835,16.23218663552287,25.269570538847194,25.32252770968664,25.721085806288297,12.521228349640813,0,
2014-02-19,165.28956455660065,7.969978964368138,8.707072595700273,5.634498657227828,3.596952707926273,8.551272028452553,5.623050513691546,3.5934062910775535,8.604609850301507,5.656123385811654,8.6570109052324,8.64193919312461,74.44514920817554,74.53290366050267,74.89397874569399,49.787894176348466,49.70203972436742,49.7759146156065,91.24841977380656,91.71042236737388,90.68590477474679,32.73900910479039,20.85597766108767,20.64228340694327,20.757867532546932,16.396349318152993,16.2239221196077,16.12885256410234,25.033367636956697,25.289384956747863,25.753530673589946,12.571917173336155,0,
2014-02-20,165.54300581197046,13.507523791360242,8.62529126261433,5.697952003137166,3.6208493354002678,8.632516005290308,5.716415576043324,3.6176439119172596,8.64129200672447,5.653712633020518,8.662300912460019,8.58206829590467,74.01280051475413,74.85682628918528,74.81986952323012,49.894016288255315,50.20777665878831,49.81314990718662,91.10794302158794,90.88837016696095,91.05334420698118,32.9970480022097,20.327351069069014,20.855894895660665,20.5832764548474,16.48771827649272,16.1663101355591,16.374273522687737,25.79895459963633,25.376344457890525,25.24719776855402,12.489827642186718,0,
